,text,created_at,retweets
4501,Tremendous investment by companies from all over the world being made in America. There has never been anything lik… https://t.co/sUp4LsbXhz,2018-01-24 11:58:58,32793
4502,"Cryin’ Chuck Schumer fully understands, especially after his humiliating defeat, that if there is no Wall, there is… https://t.co/oaabUSfT9w",2018-01-24 04:07:27,36145
4503,"Where are the 50,000 important text messages between FBI lovers Lisa Page and Peter Strzok?  Blaming Samsung!",2018-01-24 03:54:22,31551
4504,"Thank you to General John Kelly, who is doing a fantastic job, and all of the Staff and others in the White House,… https://t.co/q4hhzEEjor",2018-01-23 14:16:02,21291
4505,"Nobody knows for sure that the Republicans &amp; Democrats will be able to reach a deal on DACA by February 8, but ever… https://t.co/2qBHLtCo1u",2018-01-23 13:34:37,23755
4506,"In one of the biggest stories in a long time, the FBI now says it is missing five months worth of lovers Strzok-Pag… https://t.co/Zwg2yDeEwz",2018-01-23 11:55:42,36175
4507,Even Crazy Jim Acosta of Fake News CNN agrees: “Trump World and WH sources dancing in end zone: Trump wins again...… https://t.co/X4ncbncUqi,2018-01-23 11:31:40,26870
4508,"Big win for Republicans as Democrats cave on Shutdown. Now I want a big win for everyone, including Republicans, De… https://t.co/jzJKY5vaAz",2018-01-23 04:30:33,27663
4509,End the Democrats Obstruction! https://t.co/tzBXilvW1b,2018-01-22 15:13:18,21346
4510,Democrats have shut down our government in the interests of their far left base. They don’t want to do it but are powerless!,2018-01-22 13:15:55,21810
4511,The Democrats are turning down services and security for citizens in favor of services and security for non-citizens. Not good!,2018-01-22 13:07:09,32827
4512,Thank you to Brad Blakeman on @FoxNews for grading year one of my presidency with an “A”-and likewise to Doug Schoe… https://t.co/RnE8Gh9xnh,2018-01-22 01:21:42,23311
4513,Great to see how hard Republicans are fighting for our Military and Safety at the Border. The Dems just want illega… https://t.co/px3zwtzYOV,2018-01-21 12:35:28,46842
4514,RT @realDonaldTrump: Democrats are holding our Military hostage over their desire to have unchecked illegal immigration. Can’t let that hap…,2018-01-21 12:20:19,43945
4515,"RT @FoxNews: .@EricTrump: ""My father was elected for one reason, and that's because he actually believes in putting America first, which is…",2018-01-21 02:34:52,14160
4516,"RT @FoxNews: .@KellyannePolls: ""Since @POTUS took office, 863,000 new jobs were filled by women. Over half a million American women have en…",2018-01-21 02:33:09,14325
4517,"RT @FoxNews: .@davidwebbshow: ""Let's look at the calendar. It's January 20th. DACA expires on March 5th. That means this was a construct of…",2018-01-21 02:31:28,12941
4518,"RT @FoxNews: .@EricTrump: ""People have seen a year that's incredible, that's been filled with nothing but the best for our country, America…",2018-01-21 02:31:07,7298
4519,Eric Trump on @JudgeJeanine on @FoxNews now!,2018-01-21 02:18:51,6276
4520,"The Trump Administration has terminated more UNNECESSARY Regulation, in just twelve months, than any other Administ… https://t.co/SFS1cXtdx5",2018-01-21 00:47:40,31286
4521,RT @realDonaldTrump: Democrats are far more concerned with Illegal Immigrants than they are with our great Military or Safety at our danger…,2018-01-21 00:40:18,41765
4522,"Unprecedented success for our Country, in so many ways, since the Election. Record Stock Market, Strong on Military… https://t.co/S9Vev9LI6r",2018-01-20 22:31:27,28422
4523,"Beautiful weather all over our great country, a perfect day for all Women to March. Get out there now to celebrate… https://t.co/0mof82VUry",2018-01-20 18:51:24,52310
4524,Democrats are holding our Military hostage over their desire to have unchecked illegal immigration. Can’t let that happen!,2018-01-20 14:27:54,43945
4525,#AMERICA FIRST!,2018-01-20 11:47:42,31126
4526,"For those asking, the Republicans only have 51 votes in the Senate, and they need 60. That is why we need to win mo… https://t.co/VAQ4O1yYv5",2018-01-20 11:44:01,39484
4527,This is the One Year Anniversary of my Presidency and the Democrats wanted to give me a nice present. #DemocratShutdown,2018-01-20 11:33:35,29931
4528,Democrats are far more concerned with Illegal Immigrants than they are with our great Military or Safety at our dan… https://t.co/eHAkBL3AjB,2018-01-20 11:17:10,41765
4529,Not looking good for our great Military or Safety &amp; Security on the very dangerous Southern Border. Dems want a Shu… https://t.co/Zs62ydrvwQ,2018-01-20 02:28:56,30760
4530,Excellent preliminary meeting in Oval with @SenSchumer - working on solutions for Security and our great Military t… https://t.co/EC7lpgkNxk,2018-01-19 22:17:53,12855
4531,Just signed 702 Bill to reauthorize foreign intelligence collection. This is NOT the same FISA law that was so wron… https://t.co/20fZau7RFT,2018-01-19 20:53:17,27444
4532,"Today, I was honored and proud to address the 45th Annual @March_for_Life! You are living witnesses of this year’s… https://t.co/eZL7D5NtYg",2018-01-19 18:39:50,24585
4533,"“Shutting down the government is a very serious thing. People die, accidents happen. I don’t know how I would vote… https://t.co/UdjOG3Ynvl",2018-01-19 16:28:29,15303
4534,".@WhiteHouse Briefing with Director Marc Short and Director Mick Mulvaney...
https://t.co/0O0VsYXmHB",2018-01-19 16:14:05,8404
4535,Government Funding Bill past last night in the House of Representatives. Now Democrats are needed if it is to pass… https://t.co/xK33TIW16o,2018-01-19 12:04:47,25542
4536,House of Representatives needs to pass Government Funding Bill tonight. So important for our country - our Military needs it!,2018-01-18 23:39:53,20009
4537,"AMERICA will once again be a NATION that thinks big, dreams bigger, and always reaches for the stars. YOU are the o… https://t.co/VYcBBrQ3pG",2018-01-18 21:04:36,25824
4538,"Departing Pittsburgh now, where it was my great honor to stand with our incredible workers, and to show the world t… https://t.co/hig8AOxDFs",2018-01-18 20:45:33,15045
4539,A government shutdown will be devastating to our military...something the Dems care very little about!,2018-01-18 13:49:11,21483
4540,"CHIP should be part of a long term solution, not a 30 Day, or short term, extension!",2018-01-18 13:37:24,11867
4541,We need the Wall for the safety and security of our country. We need the Wall to help stop the massive inflow of dr… https://t.co/wlyEE41v2w,2018-01-18 13:16:26,28670
4542,"Will be going to Pennsylvania today in order to give my total support to RICK SACCONE, running for Congress in a Sp… https://t.co/zPK4tKI6Vp",2018-01-18 12:53:17,16968
4543,"....The Wall will be paid for, directly or indirectly, or through longer term reimbursement, by Mexico, which has a… https://t.co/J09b17pLIi",2018-01-18 11:25:03,27674
4544,"The Wall is the Wall, it has never changed or evolved from the first day I conceived of it. Parts will be, of neces… https://t.co/3UJscR3WGL",2018-01-18 11:15:25,21245
4545,"ISIS is in retreat, our economy is booming, investments and jobs are pouring back into the country, and so much mor… https://t.co/pXV43doqxa",2018-01-18 01:11:26,39284
4546,"Despite some very corrupt and dishonest media coverage, there are many great reporters I respect and lots of GOOD N… https://t.co/XtmYEpRDAu",2018-01-18 01:05:46,22056
4547,"And the FAKE NEWS winners are...
https://t.co/59G6x2f7fD",2018-01-18 01:00:05,40547
4548,Main Street is BACK! Strongest Holiday Sales bump since the Great Recession -- beating forecasts by BILLIONS OF DOL… https://t.co/NzP72Zarmr,2018-01-17 23:36:44,15388
4549,"During the campaign, I promised to MAKE AMERICA GREAT AGAIN by bringing businesses and jobs back to our country. I… https://t.co/OQ1fA6odh7",2018-01-17 23:32:58,24342
4550,I promised that my policies would allow companies like Apple to bring massive amounts of money back to the United S… https://t.co/aWutB2fro3,2018-01-17 23:28:30,24043
4551,"Today, we witnessed an incredible moment in history – the presentation of Congress’ highest civilian honor to our f… https://t.co/svBhsLy1By",2018-01-17 23:19:02,15328
4552,Eric Trump on @foxandfriends  now!,2018-01-17 13:04:46,6628
4553,"....we need to keep America safe, including moving away from a random chain migration and lottery system, to one th… https://t.co/wMQB8vJ3Cs",2018-01-16 23:20:10,18723
4554,New report from DOJ &amp; DHS shows that nearly 3 in 4 individuals convicted of terrorism-related charges are foreign-b… https://t.co/9F2yHphpOi,2018-01-16 23:19:39,25392
4555,"Today, it was my honor to welcome President Nursultan Nazarbayev of Kazakhstan to the @WhiteHouse! https://t.co/TerYFZViax",2018-01-16 20:17:39,9812
4556,"“President Donald J. Trump Proclaims January 16, 2018, as Religious Freedom Day” https://t.co/bD3R2dJfyp",2018-01-16 19:43:32,19279
4557,Unemployment for Black Americans is the lowest ever recorded. Trump approval ratings with Black Americans has doubl… https://t.co/T5tmchLiz8,2018-01-16 14:30:00,27669
4558,“90% of Trump 2017 news coverage was negative” -and much of it contrived!@foxandfriends,2018-01-16 14:24:40,15991
4559,"Do you notice the Fake News Mainstream Media never likes covering the great and record setting economic news, but r… https://t.co/8kZJQ8SQZe",2018-01-16 14:19:46,25949
4560,The Democrats want to shut down the Government over Amnesty for all and Border Security. The biggest loser will be… https://t.co/Kv8aUAd3gD,2018-01-16 14:07:38,23460
4561,"We must have Security at our VERY DANGEROUS SOUTHERN BORDER, and we must have a great WALL to help protect us, and… https://t.co/QH1uNnvCOq",2018-01-16 13:54:02,24592
4562,RT @realDonaldTrump: Senator Dicky Durbin totally misrepresented what was said at the DACA meeting. Deals can’t get made when there is no t…,2018-01-16 00:55:35,29697
4563,"RT @realDonaldTrump: DACA is probably dead because the Democrats don’t really want it, they just want to talk and take desperately needed m…",2018-01-16 00:53:38,27152
4564,"RT @realDonaldTrump: I, as President, want people coming into our Country who are going to help us become strong and great again, people co…",2018-01-16 00:53:19,38794
4565,RT @realDonaldTrump: ...big unnecessary regulation cuts made it all possible” (among many other things). “President Trump reversed the poli…,2018-01-16 00:52:48,18821
4566,"RT @realDonaldTrump: “President Trump is not getting the credit he deserves for the economy. Tax Cut bonuses to more than 2,000,000 workers…",2018-01-16 00:52:43,24699
4567,"RT @EricTrump: I will be always be incredibly proud of my work for @StJude, raising $16.3+ million dollars over the last 10 years at a 9.2%…",2018-01-16 00:50:19,13671
4568,RT @EricTrump: #MakeAmericaGreatAgain 🇺🇸🇺🇸🇺🇸 https://t.co/b81NtQGhHa,2018-01-16 00:48:04,8790
4569,"RT @Heritage: We had a special visitor yesterday. @IvankaTrump, thank you for meeting with @KayColesJames, spending time with our team, and…",2018-01-16 00:47:59,2656
4570,Senator Dicky Durbin totally misrepresented what was said at the DACA meeting. Deals can’t get made when there is n… https://t.co/YaPbD8cjHe,2018-01-15 20:28:15,29697
4571,"RT @WhiteHouse: ""Dr. King's dream is our dream. It is the American Dream. It's the promise stitched into the fabric of our Nation, etched i…",2018-01-15 16:01:11,21187
4572,"...to stop drugs, they want to take money away from our military which we cannot do.” My standard is very simple, A… https://t.co/Q3BJnCHTLv",2018-01-15 13:02:22,23228
4573,"Statement by me last night in Florida: “Honestly, I don’t think the Democrats want to make a deal. They talk about… https://t.co/L3CS8EO9D9",2018-01-15 12:57:43,21824
4574,...big unnecessary regulation cuts made it all possible” (among many other things). “President Trump reversed the p… https://t.co/wnLrQrTsWp,2018-01-14 13:59:35,18821
4575,"“President Trump is not getting the credit he deserves for the economy. Tax Cut bonuses to more than 2,000,000 work… https://t.co/0US33d7EuY",2018-01-14 13:50:14,24699
4576,"I, as President, want people coming into our Country who are going to help us become strong and great again, people… https://t.co/IkpH8hauTL",2018-01-14 13:19:06,38794
4577,"DACA is probably dead because the Democrats don’t really want it, they just want to talk and take desperately neede… https://t.co/gZRLa3KopW",2018-01-14 13:09:09,27152
4578,"RT @realDonaldTrump: So much Fake News is being reported. They don’t even try to get it right, or correct it when they are wrong. They prom…",2018-01-14 13:04:18,33705
4579,...and they knew exactly what I said and meant. They just wanted a story. FAKE NEWS!,2018-01-14 13:01:44,16233
4580,The Wall Street Journal stated falsely that I said to them “I have a good relationship with Kim Jong Un” (of N. Kor… https://t.co/ZvyN9rhbFn,2018-01-14 12:58:43,22094
4581,RT @paulsperry_: https://t.co/aU1rdyKA1W,2018-01-14 03:50:18,15449
4582,"RT @paulsperry_: Fusion GPS, firm behind disputed Russia dossier, retracts its claim of FBI mole in Trump camp
https://t.co/s6CFPXSVqb",2018-01-14 03:49:56,10159
4583,"RT @JackPosobiec: Dick Durbin called Trump racist for wanting to end chain migration. 

Here's a video of Dick Durbin calling for an end to…",2018-01-14 03:45:45,22901
